,budget,genres,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,collection_id,collection_name,release_year,returncon
1785,70000000,"Action, Adventure, Comedy, Romance",6068,18.324219,1998-06-12,164000000,98.0,Six Days Seven Nights,5.6,343,,,1998,2.342857142857143
1786,10000000,"Comedy, Drama, Romance",15037,6.426937,1998-06-12,25605015,100.0,Can't Hardly Wait,6.1,122,,,1998,2.5605015
1787,0,"Comedy, Drama, Romance",50043,1.304145,1998-06-12,0,108.0,Cousin Bette,5.9,10,,,1998,0.0
1788,0,"Drama, Romance",37636,7.601439,1998-06-12,1929168,101.0,High Art,6.3,32,,,1998,0.0
1789,0,"Drama, Romance, War",17044,1.514441,1998-09-25,0,111.0,The Land Girls,7.0,3,,,1998,0.0
1790,0,"Drama, Adventure",60951,0.396851,1997-08-31,0,91.0,Passion in the Desert,5.8,5,,,1997,0.0
1791,180000,"Drama, Comedy, Family",21334,7.523517,1997-08-01,900000,89.0,Children of Heaven,7.8,113,,,1997,5.0
1792,0,,416437,0.001354,1998-10-10,0,82.0,Dear Jesse,0.0,0,,,1998,0.0
1793,0,"Romance, Comedy, Drama",32284,5.540427,1996-04-18,24,90.0,Dream for an Insomniac,6.1,12,,,1996,0.0
1794,0,"Action, Comedy, Romance, Science Fiction, Thriller",51955,0.017501,1997-09-11,0,92.0,Hav Plenty,0.0,0,,,1997,0.0
1795,0,"Comedy, Drama",37410,1.786768,1997-09-07,1334786,137.0,Henry Fool,6.9,29,378453.0,Henry Fool Collection,1997,0.0
1796,0,"Drama, Romance",47481,0.171616,1998-06-19,0,90.0,Marie from the Bay of Angels,4.0,3,,,1998,0.0
1797,0,"Comedy, Romance",53765,0.728872,1997-09-11,0,105.0,Mr. Jealousy,6.1,10,,,1997,0.0
1798,90000000,"Animation, Family, Adventure",10674,21.180857,1998-06-18,304320254,88.0,Mulan,7.6,2089,87236.0,Mulan Collection,1998,3.3813361555555557
1799,0,"Thriller, Crime, Drama",136134,0.543985,1998-02-13,0,102.0,Resurrection Man,7.0,2,,,1998,0.0
1800,66000000,"Mystery, Science Fiction, Thriller",846,12.311615,1998-06-19,189198313,121.0,The X Files,6.6,494,19387.0,The X-Files Collection,1998,2.866641106060606
1801,0,"Action, Comedy, Crime",12655,0.559621,1997-10-03,0,97.0,I Went Down,6.5,2,,,1997,0.0
1802,71000000,"Comedy, Family, Fantasy",3050,9.439079,1998-06-22,294456605,85.0,Doctor Dolittle,5.4,705,3169.0,Dr. Dolittle Collection,1998,4.147276126760564
1803,48000000,"Romance, Comedy, Crime",1389,7.349812,1998-06-26,77745568,123.0,Out of Sight,6.5,338,,,1998,1.6196993333333334
1804,0,"Thriller, Drama, Mystery",11020,6.811264,1975-09-02,0,115.0,Picnic at Hanging Rock,7.1,156,,,1975,0.0
1805,0,"Drama, Comedy",20862,2.270828,1998-01-16,0,89.0,Smoke Signals,6.7,25,,,1998,0.0
1806,0,"Drama, Foreign",108548,1.536254,1997-05-05,0,95.0,Voyage to the Beginning of the World,6.0,5,,,1997,0.0
1807,1500000,"Romance, Comedy, Crime, Drama",9464,9.167761,1998-01-20,2375097,110.0,Buffalo '66,7.2,172,,,1998,1.583398
1808,140000000,"Action, Thriller, Science Fiction, Adventure",95,13.235112,1998-07-01,553799566,151.0,Armageddon,6.5,2540,,,1998,3.9557111857142857
1809,140000000,"Action, Adventure, Comedy, Crime, Thriller",944,14.470551,1998-07-10,285444603,127.0,Lethal Weapon 4,6.3,782,945.0,Lethal Weapon Collection,1998,2.0388900214285712
1810,0,"Comedy, Drama, Family",35680,2.847458,1998-07-10,0,89.0,Madeline,5.1,46,,,1998,0.0
1811,40000000,"Comedy, Adventure, Fantasy, Science Fiction, Action",11551,10.03936,1998-07-10,54682547,110.0,Small Soldiers,6.2,522,,,1998,1.367063675
1812,60000,"Mystery, Drama, Thriller",473,10.621362,1998-07-10,3221152,84.0,Pi,7.1,600,,,1998,53.68586666666667
1813,0,Drama,102304,0.291914,1998-07-10,0,112.0,Whatever,8.3,2,,,1998,0.0
1814,23000000,"Romance, Comedy",544,11.688958,1998-07-15,369884651,119.0,There's Something About Mary,6.5,1616,,,1998,16.08194134782609
1815,60000,"Science Fiction, Horror",10513,8.084953,1959-07-22,0,79.0,Plan 9 from Outer Space,4.4,137,,,1959,0.0
1816,2000000,"Action, Drama, Romance, War",28966,8.545698,1927-08-12,0,141.0,Wings,7.0,59,,,1927,0.0
1817,379000,"Drama, Music, Romance",65203,0.758012,1929-02-08,4358000,100.0,The Broadway Melody,5.0,20,,,1929,11.49868073878628
1818,1250000,"Drama, War",143,15.235056,1930-04-29,0,133.0,All Quiet on the Western Front,7.5,166,,,1930,0.0
1819,0,"Drama, Western",42861,1.133556,1931-02-09,0,123.0,Cimarron,5.1,22,,,1931,0.0
1820,700000,"Drama, Romance",33680,11.118844,1932-05-25,2594000,112.0,Grand Hotel,6.5,67,,,1932,3.7057142857142855
1821,1180280,Drama,56164,1.196324,1933-02-08,7630000,110.0,Cavalcade,4.6,17,,,1933,6.46456772969126
1822,1950000,"Adventure, Drama, History, Romance",12311,7.135215,1935-11-08,4460000,132.0,Mutiny on the Bounty,7.1,72,,,1935,2.287179487179487
1823,0,"Drama, Music, Romance",43277,0.715129,1936-04-08,0,176.0,The Great Ziegfeld,6.2,19,,,1936,0.0
1824,0,Drama,43278,1.142535,1937-10-02,0,116.0,The Life of Emile Zola,6.6,19,,,1937,0.0
1825,1644736,"Comedy, Romance",34106,4.370592,1938-08-23,7433101,126.0,You Can't Take It With You,7.2,79,,,1938,4.5193277218957935
1826,1250000,Drama,43266,9.058578,1941-10-28,6000000,118.0,How Green Was My Valley,6.9,76,,,1941,4.8
1827,1344000,"Drama, Romance, War",27367,3.306745,1942-06-04,13500000,134.0,Mrs. Miniver,6.7,47,,,1942,10.044642857142858
1828,0,"Drama, Comedy, Music",17661,5.682778,1944-05-15,16300000,130.0,Going My Way,6.9,37,,,1944,0.0
1829,1250000,Drama,28580,8.731331,1945-11-25,11000000,101.0,The Lost Weekend,7.4,115,,,1945,8.8
1830,2100000,"Drama, History, Romance",887,6.069343,1946-12-25,23650000,172.0,The Best Years of Our Lives,7.6,148,,,1946,11.261904761904763
1831,2000000,"Drama, Romance",33667,6.857318,1947-11-11,7800000,118.0,Gentleman's Agreement,6.8,48,,,1947,3.9
1832,750000,Drama,23383,3.188067,1948-03-25,0,155.0,Hamlet,7.1,48,,,1948,0.0
1833,0,Drama,25430,3.975372,1949-11-08,0,109.0,All the King's Men,6.3,51,,,1949,0.0
1834,4000000,"Action, Drama, Romance",27191,4.011363,1952-01-10,36000000,152.0,The Greatest Show on Earth,6.6,51,,,1952,9.0
1835,1650000,"War, Drama, Romance",11426,5.358582,1953-08-28,30500000,118.0,From Here to Eternity,7.2,137,,,1953,18.484848484848484
1836,910000,"Crime, Drama",654,18.211093,1954-06-22,9600000,108.0,On the Waterfront,8.0,368,,,1954,10.54945054945055
1837,343000,"Drama, Romance",15919,11.589081,1955-04-11,3000000,90.0,Marty,7.2,75,,,1955,8.746355685131196
1838,6000000,"Crime, Drama, Music",1725,8.389903,1961-10-18,43656822,152.0,West Side Story,7.0,399,,,1961,7.276137
1839,1000000,"Adventure, Comedy, History, Romance",5769,3.315827,1963-10-06,37600000,128.0,Tom Jones,6.1,40,,,1963,37.6
1840,3900000,"Drama, History",874,6.997888,1966-12-12,28350000,120.0,A Man for All Seasons,7.5,90,,,1966,7.269230769230769
1841,2000000,"Crime, Drama, Mystery, Thriller",10633,9.059617,1967-08-02,27379978,109.0,In the Heat of the Night,7.5,207,,,1967,13.689989
1842,10000000,"Drama, Family, Music",17917,8.630078,1968-09-26,37402877,153.0,Oliver!,7.0,106,,,1968,3.7402877
1843,3600000,Drama,3116,10.579988,1969-05-25,44785053,113.0,Midnight Cowboy,7.4,307,,,1969,12.4402925
1844,1800000,"Action, Crime, Thriller",1051,6.694959,1971-10-09,41158757,104.0,The French Connection,7.4,435,155474.0,French Connection Collection,1971,22.86597611111111
1845,1000000,Drama,1366,14.774066,1976-11-21,117235147,119.0,Rocky,7.5,1843,1575.0,Rocky Collection,1976,117.235147
1846,8000000,Drama,12102,9.741644,1979-12-18,106260000,105.0,Kramer vs. Kramer,7.4,483,,,1979,13.2825
1847,6000000,Drama,16619,8.934661,1980-09-19,0,124.0,Ordinary People,7.4,147,,,1980,0.0
1848,5500000,"Drama, History",9443,6.877698,1981-05-15,58972904,123.0,Chariots of Fire,6.9,213,,,1981,10.722346181818182
1849,8000000,"Drama, Comedy",11050,8.785209,1983-11-20,0,132.0,Terms of Endearment,6.9,178,,,1983,0.0
1850,31000000,Drama,606,14.004074,1985-12-20,128499205,161.0,Out of Africa,7.0,290,,,1985,4.14513564516129
1851,23000000,"Drama, History",746,11.076971,1987-10-21,43984230,163.0,The Last Emperor,7.4,362,,,1987,1.9123578260869565
1852,25000000,Drama,380,11.267467,1988-12-11,412800000,133.0,Rain Man,7.6,1762,,,1988,16.512
1853,7500000,"Comedy, Drama",403,10.703677,1989-12-13,145793296,99.0,Driving Miss Daisy,7.0,358,,,1989,19.439106133333333
1854,1500000,"Comedy, Crime",11485,9.15948,1969-08-18,0,85.0,Take the Money and Run,7.0,177,,,1969,0.0
1855,2500000,Mystery,466,9.328822,1971-06-21,0,114.0,Klute,6.5,88,,,1971,0.0
1856,1500000,"Comedy, Crime, Science Fiction, Thriller",13820,6.357559,1984-02-20,2300000,92.0,Repo Man,6.7,146,,,1984,1.5333333333333334
1857,225000,"Comedy, Drama",15389,1.68399,1990-08-03,0,98.0,Metropolitan,7.0,39,,,1990,0.0
1858,25000000,"Adventure, Family, Fantasy",13597,13.009688,1986-06-27,12729917,101.0,Labyrinth,7.1,618,,,1986,0.50919668
1859,1000000,"Comedy, Drama",2108,12.627678,1985-02-15,51525171,97.0,The Breakfast Club,7.8,2189,,,1985,51.525171
1860,3000000,Horror,10014,8.668146,1985-10-31,29999213,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,367,8581.0,A Nightmare on Elm Street Collection,1985,9.999737666666666
1861,5000000,"Horror, Thriller",10072,10.035081,1987-02-27,44793222,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,363,8581.0,A Nightmare on Elm Street Collection,1987,8.9586444
1862,7000000,"Horror, Thriller",10131,8.120317,1988-08-19,72500000,99.0,A Nightmare on Elm Street 4: The Dream Master,5.8,287,8581.0,A Nightmare on Elm Street Collection,1988,10.357142857142858
1863,8000000,"Horror, Thriller",10160,7.534739,1989-08-11,22168359,89.0,A Nightmare on Elm Street 5: The Dream Child,5.5,251,8581.0,A Nightmare on Elm Street Collection,1989,2.771044875
1864,11000000,"Horror, Thriller, Comedy",11284,11.560358,1991-09-05,34872033,89.0,Freddy's Dead: The Final Nightmare,5.1,280,8581.0,A Nightmare on Elm Street Collection,1991,3.170184818181818
1865,550000,Horror,4488,12.146747,1980-05-09,59754601,95.0,Friday the 13th,6.4,622,9735.0,Friday the 13th Collection,1980,108.6447290909091
1866,1250000,"Horror, Thriller",9725,8.710824,1981-05-01,21722776,87.0,Friday the 13th Part 2,6.0,321,9735.0,Friday the 13th Collection,1981,17.3782208
1867,4000000,"Horror, Thriller",9728,7.99229,1982-08-13,36690067,95.0,Friday the 13th Part III,5.7,257,9735.0,Friday the 13th Collection,1982,9.17251675
1868,2600000,"Horror, Thriller",9730,10.175913,1984-04-13,32980880,91.0,Friday the 13th: The Final Chapter,5.9,241,9735.0,Friday the 13th Collection,1984,12.684953846153846
1869,2200000,"Horror, Thriller",9731,9.094477,1985-03-22,21930418,92.0,Friday the 13th: A New Beginning,5.1,200,9735.0,Friday the 13th Collection,1985,9.968371818181819
1870,3000000,"Horror, Mystery, Thriller",10225,8.122042,1986-08-01,19472057,86.0,Friday the 13th Part VI: Jason Lives,5.7,219,9735.0,Friday the 13th Collection,1986,6.490685666666667
1871,2800000,"Horror, Thriller",10281,7.909022,1988-05-13,19170001,88.0,Friday the 13th Part VII: The New Blood,5.3,196,9735.0,Friday the 13th Collection,1988,6.846428928571428
1872,5000000,"Horror, Thriller",10283,7.743144,1989-07-28,14000000,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,194,9735.0,Friday the 13th Collection,1989,2.8
1873,300000,"Horror, Thriller",948,13.672759,1978-10-25,70000000,91.0,Halloween,7.4,1066,91361.0,Halloween Collection,1978,233.33333333333334
1874,2500000,"Horror, Thriller",11281,13.501144,1981-10-30,25533818,92.0,Halloween II,6.4,370,91361.0,Halloween Collection,1981,10.2135272
1875,2500000,"Horror, Mystery, Science Fiction",10676,6.066618,1982-10-22,14400000,98.0,Halloween III: Season of the Witch,5.0,232,91361.0,Halloween Collection,1982,5.76
1876,5000000,"Horror, Thriller",11357,6.199806,1988-10-21,17768757,88.0,Halloween 4: The Return of Michael Myers,5.9,212,91361.0,Halloween Collection,1988,3.5537514
1877,5000000,"Horror, Thriller",11361,6.585405,1989-10-12,11642254,96.0,Halloween 5: The Revenge of Michael Myers,5.3,187,91361.0,Halloween Collection,1989,2.3284508
1878,1000000,"Horror, Mystery, Thriller",36599,3.65867,1980-07-18,14796236,92.0,Prom Night,6.0,85,123255.0,Prom Night Collection,1980,14.796236
1879,0,Horror,39929,5.383766,1987-11-13,2683519,97.0,Hello Mary Lou: Prom Night II,6.0,35,123255.0,Prom Night Collection,1987,0.0
1880,0,"Thriller, Comedy, Horror",41828,1.506989,1990-03-30,0,97.0,Prom Night III: The Last Kiss,5.1,15,123255.0,Prom Night Collection,1990,0.0
1881,0,Horror,41769,2.190786,1992-02-14,0,92.0,Prom Night IV: Deliver Us from Evil,4.4,15,123255.0,Prom Night Collection,1992,0.0
1882,9000000,"Horror, Thriller",10585,19.827546,1988-11-08,44196684,87.0,Child's Play,6.3,605,10455.0,Child's Play Collection,1988,4.910742666666667
1883,13000000,"Drama, Horror",11186,14.310479,1990-11-09,35763605,84.0,Child's Play 2,5.8,323,10455.0,Child's Play Collection,1990,2.7510465384615386
1884,13000000,"Thriller, Horror, Action",11187,24.515462,1991-08-30,20560255,90.0,Child's Play 3,5.5,274,10455.0,Child's Play Collection,1991,1.5815580769230768
1885,10700000,Horror,609,11.776326,1982-06-04,122200000,114.0,Poltergeist,7.1,811,10453.0,Poltergeist Collection,1982,11.42056074766355
1886,19000000,"Horror, Thriller",11133,6.701138,1986-05-23,40996665,91.0,Poltergeist II: The Other Side,5.8,172,10453.0,Poltergeist Collection,1986,2.1577192105263157
1887,10500000,"Horror, Thriller",10306,7.977693,1988-06-10,14144000,98.0,Poltergeist III,4.6,127,10453.0,Poltergeist Collection,1988,1.347047619047619
1888,8000000,"Drama, Horror, Thriller",9552,12.137595,1973-12-26,441306145,122.0,The Exorcist,7.5,2046,12263.0,The Exorcist Collection,1973,55.163268125
1889,14000000,"Horror, Thriller, Fantasy",11586,8.266984,1977-06-17,30749142,118.0,Exorcist II: The Heretic,4.5,137,12263.0,The Exorcist Collection,1977,2.1963672857142855
1890,0,"Thriller, Horror, Mystery",11587,5.861032,1990-08-17,39024251,110.0,The Exorcist III,6.1,135,12263.0,The Exorcist Collection,1990,0.0
1891,15000000,"Adventure, Action, Comedy, Thriller, Crime",941,13.183804,1987-03-06,120207127,110.0,Lethal Weapon,7.0,1367,945.0,Lethal Weapon Collection,1987,8.013808466666667
1892,25000000,"Action, Adventure, Comedy, Crime, Thriller",942,12.834276,1989-07-07,227853986,114.0,Lethal Weapon 2,6.7,1066,945.0,Lethal Weapon Collection,1989,9.11415944
1893,35000000,"Adventure, Action, Comedy, Thriller, Crime",943,10.786007,1992-05-15,321731527,118.0,Lethal Weapon 3,6.4,824,945.0,Lethal Weapon Collection,1992,9.192329342857143
1894,11000000,"Fantasy, Horror, Comedy",927,11.333125,1984-06-07,153083102,106.0,Gremlins,6.9,1629,89151.0,The Gremlins Collection,1984,13.916645636363636
1895,50000000,"Comedy, Horror, Fantasy",928,14.383185,1990-06-15,41482207,106.0,Gremlins 2: The New Batch,6.3,664,89151.0,The Gremlins Collection,1990,0.82964414
1896,19000000,"Adventure, Comedy, Family",9340,14.280703,1985-06-06,61503218,114.0,The Goonies,7.4,1563,,,1985,3.2370114736842104
1897,95000000,"Action, Adventure",9342,11.348096,1998-07-16,250288523,136.0,The Mask of Zorro,6.3,1211,1657.0,Zorro Collection,1998,2.6346160315789473
1898,0,"Comedy, Drama",38509,4.387797,1998-01-16,0,105.0,Polish Wedding,5.4,18,,,1998,0.0
1899,0,"Crime, Drama, Thriller",60033,0.02329,1997-07-11,0,100.0,"This World, Then the Fireworks",0.0,0,,,1997,0.0
1900,0,"Mystery, Science Fiction, Thriller",12101,7.630456,1973-04-19,3600000,97.0,Soylent Green,6.8,305,,,1973,0.0
1901,92620000,"Drama, Science Fiction",19,14.487867,1927-01-10,650422,153.0,Metropolis,8.0,666,,,1927,0.007022478946231915
1902,40000000,"Adventure, Comedy, Family, Science Fiction",165,13.689855,1989-11-20,332000000,108.0,Back to the Future Part II,7.4,3926,264.0,Back to the Future Collection,1989,8.3
1903,40000000,"Adventure, Comedy, Family, Science Fiction",196,13.043999,1990-05-25,244527583,118.0,Back to the Future Part III,7.1,2978,264.0,Back to the Future Collection,1990,6.113189575
1904,5000000,"Action, Adventure",551,10.341849,1972-12-01,84563118,117.0,The Poseidon Adventure,7.3,274,372257.0,The Poseidon Adventure Collection,1972,16.9126236
1905,0,"Fantasy, Comedy, Family",16084,8.977922,1976-12-17,0,95.0,Freaky Friday,6.3,64,,,1976,0.0
1906,0,"Comedy, Family, Science Fiction",17984,3.708247,1961-03-16,0,96.0,The Absent-Minded Professor,6.7,41,294468.0,Flubber Collection,1961,0.0
1907,0,"Comedy, Family, Western",22328,1.036492,1979-06-27,0,88.0,The Apple Dumpling Gang Rides Again,6.3,18,87232.0,The Apple Dumpling Gang Collection,1979,0.0
1908,0,"Fantasy, Science Fiction, Family",32611,1.365451,1961-12-14,0,106.0,Babes in Toyland,5.8,18,,,1961,0.0
1909,858000,"Animation, Drama, Family",3170,13.698132,1942-08-14,267447150,70.0,Bambi,6.8,1450,87250.0,Bambi Collection,1942,311.709965034965
1910,2000000,"Action, Drama",346,15.01777,1954-04-26,271841,207.0,Seven Samurai,8.2,892,,,1954,0.1359205
1911,14000000,"Drama, Romance",859,11.46781,1988-12-16,34670720,119.0,Dangerous Liaisons,7.1,267,,,1988,2.47648
1912,40000000,"Action, Science Fiction, Adventure",841,9.261189,1984-12-14,30925690,137.0,Dune,6.5,576,,,1984,0.77314225
1913,7000000,Drama,11051,11.370288,1988-08-12,8373585,164.0,The Last Temptation of Christ,7.0,206,,,1988,1.1962264285714286
1914,54000000,"Crime, Drama, Thriller",242,17.185349,1990-12-24,136766062,162.0,The Godfather: Part III,7.1,1589,230.0,The Godfather Collection,1990,2.532704851851852
1915,1227401,"Mystery, Drama",1411,8.319631,1991-10-04,1277401,100.0,The Rapture,6.4,15,,,1991,1.0407364830238854
1916,62000000,"Drama, Romance",9769,10.618141,1997-09-27,1060056,137.0,Lolita,7.0,288,,,1997,0.017097677419354838
1917,15000000,"Mystery, Horror, Science Fiction",9424,11.054751,1998-07-24,17507368,84.0,Disturbing Behavior,5.5,104,,,1998,1.1671578666666667
1918,10000000,"Comedy, Crime",9835,6.046893,1998-07-24,19000000,84.0,Jane Austen's Mafia!,5.4,52,,,1998,1.9
1919,70000000,"Drama, History, War",857,21.758054,1998-07-24,481840909,169.0,Saving Private Ryan,7.9,5148,,,1998,6.8834415571428575
1920,0,"Comedy, Romance",17539,3.993327,1998-07-24,2020700,92.0,Billy's Hollywood Screen Kiss,5.2,11,,,1998,0.0
1921,0,Drama,44322,1.108362,1996-01-01,0,90.0,East Palace West Palace,8.3,3,,,1996,0.0
1922,0,"Comedy, Family",22777,0.808654,1971-06-30,0,89.0,The Million Dollar Duck,5.7,13,,,1971,0.0
1923,0,"Comedy, Family",20173,0.914294,1971-03-17,0,96.0,The Barefoot Executive,5.2,10,,,1971,0.0
1924,25000000,Animation,10957,9.806685,1985-07-24,21288692,80.0,The Black Cauldron,6.5,228,,,1985,0.85154768
1925,20000000,"Adventure, Family, Science Fiction, Action",9570,7.499388,1979-12-18,35841901,98.0,The Black Hole,6.1,132,,,1979,1.79209505
1926,0,"Fantasy, Comedy, Family",16249,2.895685,1968-02-08,0,106.0,Blackbeard's Ghost,6.9,42,,,1968,0.0
1927,13000000,"Comedy, Family",13962,12.960346,1994-02-11,0,93.0,Blank Check,5.1,87,,,1994,0.0
1928,0,Family,14612,2.69658,1977-12-16,0,101.0,Candleshoe,7.0,28,,,1977,0.0
1929,0,"Comedy, Family, Science Fiction",19378,2.889806,1978-06-09,0,104.0,The Cat from Outer Space,5.6,27,,,1978,0.0
1930,5000000,"Drama, Family",65157,0.011574,1989-08-18,8153677,83.0,Cheetah,5.9,10,,,1989,1.6307354
1931,0,"Comedy, Family",29228,4.044429,1969-12-29,0,91.0,The Computer Wore Tennis Shoes,5.8,28,297143.0,Dexter Riley Collection,1969,0.0
1932,0,"Comedy, Action, Adventure",19379,3.327697,1981-07-02,0,90.0,Condorman,5.6,37,,,1981,0.0
1933,0,"Action, Comedy, Drama, Family",11164,11.117131,1994-03-25,45610410,106.0,D2: The Mighty Ducks,5.8,135,10709.0,The Mighty Ducks Collection,1994,0.0
1934,0,"Adventure, Fantasy, Science Fiction, Family",18887,3.276605,1959-06-29,0,93.0,Darby O'Gill and the Little People,6.7,35,,,1959,0.0
1935,0,"Fantasy, Comedy, Science Fiction, Family",40866,0.537292,1981-03-06,0,96.0,The Devil and Max Devlin,6.3,6,,,1981,0.0
1936,0,"Drama, Adventure",24736,9.040158,1993-03-12,12890752,100.0,A Far Off Place,6.3,15,,,1993,0.0
1937,0,"Family, Science Fiction, Adventure",10122,5.526865,1986-07-30,18564613,90.0,Flight of the Navigator,6.9,227,,,1986,0.0
1938,0,"Fantasy, Comedy, Family",24816,1.479408,1967-07-17,0,85.0,The Gnome-Mobile,5.8,23,,,1967,0.0
1939,14000000,"Comedy, Animation, Family",9994,11.183924,1986-07-02,38625550,74.0,The Great Mouse Detective,6.9,334,,,1986,2.7589678571428573
1940,0,"Comedy, Drama, Family, Music",25445,3.395277,1967-06-26,0,172.0,The Happiest Millionaire,5.8,8,,,1967,0.0
1941,0,"Fantasy, Comedy, Family, Adventure",12129,3.13734,1980-06-25,0,110.0,Herbie Goes Bananas,5.3,48,12087.0,Herbie Collection,1980,0.0
1942,0,"Romance, Comedy, Family, Action, Adventure",14140,4.705091,1977-06-24,0,105.0,Herbie Goes To Monte Carlo,5.9,65,12087.0,Herbie Collection,1977,0.0
1943,28000000,"Comedy, Family, Fantasy",10439,10.390708,1993-07-16,39514713,96.0,Hocus Pocus,6.5,491,,,1993,1.41123975
1944,40000000,"Adventure, Comedy, Family, Science Fiction",11158,12.337898,1992-07-16,58662452,89.0,Honey I Blew Up the Kid,4.8,272,72119.0,"Honey, I Shrunk the Kids Collection",1992,1.4665613
1945,32000000,"Adventure, Comedy, Family, Science Fiction",9354,12.358786,1989-06-22,222724172,93.0,"Honey, I Shrunk the Kids",6.1,756,72119.0,"Honey, I Shrunk the Kids Collection",1989,6.960130375
1946,0,"Action, Comedy, Family, Western",28736,1.366163,1978-07-05,0,90.0,Hot Lead & Cold Feet,5.7,11,,,1978,0.0
1947,0,"Action, Adventure, Drama, Family",34774,2.679615,1962-12-01,0,98.0,In Search of the Castaways,6.2,20,,,1962,0.0
1948,0,"Adventure, Family",37969,1.791587,1963-11-20,0,80.0,The Incredible Journey,6.3,22,,,1963,0.0
1949,50000000,"Action, Adventure, Crime, Drama, Mystery, Thriller",9631,7.65502,1998-07-29,44547681,140.0,The Negotiator,6.8,593,,,1998,0.89095362
1950,0,"Comedy, Drama, Family",9820,7.768828,1998-07-28,0,127.0,The Parent Trap,6.8,768,,,1998,0.0
1951,0,Comedy,14013,10.107454,1998-07-28,7027290,103.0,BASEketball,5.9,150,,,1998,0.0
1952,0,Documentary,36606,11.009822,1997-09-09,0,97.0,Full Tilt Boogie,7.0,19,,,1997,0.0
1953,0,"Drama, Romance",96196,0.666802,1998-07-31,0,115.0,The Governess,6.8,8,,,1998,0.0
